"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","7256","","","","0"
"2018-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","6932","","","","0"
"2018-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","6328","","","","0"
"2018-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","4092","","","","0"
"2019-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","4160","","","","0"
"2019-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","1128","","","","0"
"2019-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","2644","","","","0"
"2019-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","6328","","","","0"
"2020-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","15716","","","","0"
"2020-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-10896","","","","0"
"2020-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-8604","","","","0"
"2020-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-7212","","","","0"
"2021-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-7256","","","","0"
"2021-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-8512","","","","0"
"2021-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-6188","","","","0"
"2021-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-5836","","","","0"
"2022-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-3004","","","","0"
"2022-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","240","","","","0"
"2022-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","3556","","","","0"
"2022-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-300","","","","0"
"2023-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","1504","","","","0"
"1961-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","182300","","","","0"
"1961-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","185701","","","","0"
"1961-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","190235","","","","0"
"1961-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","190957","","","","0"
"1962-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","195357","","","","0"
"1962-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","196473","","","","0"
"1962-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","195639","","","","0"
"1962-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","199205","","","","0"
"1963-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","200555","","","","0"
"1963-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","204195","","","","0"
"1963-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","205380","","","","0"
"1963-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","208914","","","","0"
"1964-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","212841","","","","0"
"1964-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","213447","","","","0"
"1964-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","217667","","","","0"
"1964-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","219213","","","","0"
"1965-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","221211","","","","0"
"1965-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","226542","","","","0"
"1965-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","230235","","","","0"
"1965-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","234938","","","","0"
"1966-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","236469","","","","0"
"1966-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","237686","","","","0"
"1966-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","242080","","","","0"
"1966-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","242165","","","","0"
"1967-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","244424","","","","0"
"1967-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","248909","","","","0"
"1967-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","248601","","","","0"
"1967-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","253591","","","","0"
"1968-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","256291","","","","0"
"1968-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","257476","","","","0"
"1968-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","262413","","","","0"
"1968-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","266101","","","","0"
"1969-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","272191","","","","0"
"1969-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","270963","","","","0"
"1969-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","273525","","","","0"
"1969-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","276915","","","","0"
"1970-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","274285","","","","0"
"1970-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","276262","","","","0"
"1970-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","281571","","","","0"
"1970-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","284175","","","","0"
"1971-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","282331","","","","0"
"1971-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","292045","","","","0"
"1971-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","298513","","","","0"
"1971-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","304991","","","","0"
"1972-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","306053","","","","0"
"1972-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Household final consumption expenditure [C]","Dollars","81","millions","6","v61989012","1.1.1.55","313674","","","","0"
